Loan_ID,BAD,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
958918,0,6200,171582,245730,DebtCon,Sales,,0,0,135.1089302,0,22,39.78381813
109559,0,6200,,33909,CarImp,,,,,,,,34.51740452
761897,0,6200,46601,59486,CarImp,Other,5,0,0,84.63211066,0,18,25.35001036
313147,0,6200,60354,87596,CarImp,ProfExe,5,0,0,210.1730647,2,23,34.05481124
922083,0,6200,45356,82054,DebtCon,,2,0,0,201.3344875,4,29,29.66171016
964137,0,6200,,41657,CarImp,Other,,,,293.9587236,,11,30.19763073
714428,1,6200,,,DebtCon,Self,3,,,80.5,2,17,
871508,0,6200,,80078,,,,,,,,,25.37554416
594844,1,6200,42100,57385,DebtCon,Other,8.5,0,1,164.8,1,28,
129720,0,6200,70793,71552,CarImp,Sales,3,2,0,162.9451569,0,23,40.31539659
840694,0,6200,73881,98550,CarImp,Other,0,0,1,182.8787798,0,31,37.19944569
461075,0,6200,45787,64854,DebtCon,,4,,1,63.11702323,,16,36.53874734
192611,0,6200,75121,96462,DebtCon,ProfExe,0,,,,,,27.16765596
638888,0,6200,,51732,,,,,,,,,12.32470709
405142,0,6200,133882,155222,CarImp,ProfExe,9,0,0,212.5376432,0,19,20.61678366
436930,0,6200,75623,89634,CarImp,Other,24,0,0,324.6868294,0,47,28.2855321
939593,0,6200,45564,61956,CarImp,Other,2,0,,101.1670603,,13,38.67514015
682544,0,6300,99469,116260,CarImp,Office,23,0,0,124.7455955,1,12,35.64227011
857557,0,6300,55000,69000,DebtCon,ProfExe,13,0,0,130.0666667,0,20,
73900,0,6300,,72890,CarImp,Office,1,0,0,41.25011359,0,3,39.19806822
659073,0,6300,44226,57779,DebtCon,,7,,0,63.62641325,,16,33.11182911
519016,0,6300,,39050,CarImp,Other,,,,294.4780476,,12,31.44775041
818710,0,6300,78724,80355,CarImp,Other,24,0,0,335.0741426,1,46,31.1772613
638211,1,6300,59793,98314,DebtCon,Self,2.2,0,0,120.7333333,0,8,
129196,1,6300,65875,76000,DebtCon,Mgr,0.8,2,0,84,1,12,
913771,0,6300,45582,89005,DebtCon,,2,0,0,209.3580469,4,30,29.59595551
131999,0,6300,92659,117352,CarImp,ProfExe,6,0,0,199.0119272,0,27,26.52004952
565686,0,6300,58052,70091,DebtCon,ProfExe,9,0,4,153.7804385,1,30,21.71959598
717008,0,6300,49498,64296,DebtCon,Mgr,6,,4,111.2065132,1,10,38.57713194
484511,0,6300,79667,96988,DebtCon,ProfExe,1,,,,,,29.83596072
627224,1,6300,12476,32559,CarImp,Office,12,3,6,227.1299051,0,23,23.31951678
923425,0,6300,69357,73726,CarImp,Sales,3,2,0,163.2839332,1,22,42.40781425
279035,0,6300,26655,29792,DebtCon,Other,1,1,0,12.75926745,10,6,28.36185178
544174,1,6400,25144,45200,CarImp,Other,25,0,2,128,4,17,
448357,0,6400,99131,125652,CarImp,Other,8,,,419.3751538,1,50,42.24492757
154429,0,6400,76577,83200,DebtCon,,5,,,,,,22.05503421
93562,0,6400,47251,58157,CarImp,Other,0,0,,104.7924684,,13,36.41688696
344598,0,6400,53476,70157,DebtCon,ProfExe,7,0,3,164.3154099,1,30,21.13798157
185148,0,6400,81116,86148,CarImp,ProfExe,8,0,0,262.1754261,0,11,42.06826818
478220,0,6400,17491,63614,CarImp,Office,23,0,0,325.2993087,0,12,40.24440437
434862,0,6400,65215,74332,CarImp,Mgr,9,,1,213.8321032,0,24,40.64461955
913179,0,6400,62746,75016,DebtCon,ProfExe,12,0,0,133.1015478,0,20,40.18812313
180414,0,6400,76732,78084,CarImp,Other,8,0,0,109.1930214,0,26,37.96455432
657208,0,6400,70035,78635,DebtCon,Sales,3,0,0,147.0771635,0,31,31.20612976
301950,0,6400,39687,51666,CarImp,Office,9,,,177.591354,,19,26.1209597
924476,0,6400,51436,91284,DebtCon,,4,0,0,209.6428984,2,30,31.97197121
376316,0,6400,44968,62747,CarImp,Other,0,1,,101.3914453,,12,36.60294734
412836,0,6400,9113,46351,CarImp,Self,,0,0,202.2507958,0,11,45.11431939
371922,0,6400,28041,33438,DebtCon,Other,1,1,0,10.42564285,10,6,29.75370028
169670,0,6400,57887,74776,CarImp,Mgr,3,0,1,126.3286437,0,22,28.75634543
511808,0,6500,47949,53102,CarImp,Office,9,,,180.8412499,,19,27.83900666
16984,0,6500,,37448,CarImp,Other,,,,333.2308999,,11,29.01198058
125695,1,6500,60054,70434,CarImp,Other,1,0,0,127.0627016,2,21,37.80035293
12889,0,6500,80739,97630,DebtCon,ProfExe,1,,,,,,30.53126454
549811,0,6500,63144,76754,CarImp,Mgr,2,0,2,129.0777116,0,23,29.05543313
36785,0,6500,33639,37345,CarImp,ProfExe,11,0,0,191.0756559,0,13,24.22731934
149608,0,6500,78741,90599,DebtCon,ProfExe,0,,,,,,29.19886067
977264,0,6500,51724,87770,DebtCon,,4,0,0,209.3263116,4,29,30.3434486
794658,1,6500,13600,,CarImp,Other,14,2,5,115.3666667,1,16,
261058,1,6500,48000,61000,DebtCon,Other,1,1,0,97.2997561,6,38,
481335,1,6500,65000,80400,DebtCon,Other,15,0,0,224.8666667,0,13,
569745,0,6500,22789,35836,CarImp,Office,1,0,0,110.5666667,2,30,
926447,0,6500,75113,115900,CarImp,Office,29,0,0,332.7333333,2,38,
580552,0,6500,55000,88300,CarImp,Office,29,0,0,234.4,1,17,
598951,0,6500,60000,70000,DebtCon,ProfExe,9,0,0,54.76666667,2,24,
159815,0,6500,70300,107500,DebtCon,Office,1,0,0,242.4666667,1,38,
558123,1,6500,96314,105800,CarImp,ProfExe,27,0,0,475.8,2,40,
242878,0,6500,81145,117530,CarImp,Office,29,0,0,327.2006385,1,38,34.34583769
306204,0,6500,,70886,,,,,,,,,23.47088075
465958,1,6500,183860,208910,DebtCon,ProfExe,4,6,0,86.45222694,6,29,69.8005248
703920,0,6500,58689,72557,DebtCon,Other,0,0,1,94.00805286,2,18,34.89841307
919178,0,6600,62380,89742,CarImp,Office,31,0,0,232.5272907,0,16,26.16049489
131692,0,6600,74376,84855,DebtCon,,3,,,,,,20.0283535
939602,0,6600,,48800,CarImp,,0,0,0,,0,0,12.21943615
566460,0,6600,68733,81973,CarImp,Other,5,0,0,96.9776672,0,14,42.21104678
60799,0,6600,40926,50486,CarImp,Office,10,,,179.8008681,,19,27.53237611
220745,0,6600,95450,112630,CarImp,Office,23,0,0,122.8155841,0,12,36.77345872
425178,0,6600,,46516,CarImp,,0,0,0,,0,0,14.84599073
210318,0,6600,98415,126636,CarImp,Other,11,,,423.2096241,2,49,40.95709032
796271,0,6700,,55396,,,,,,,,,15.70399156
591661,0,6700,55113,56486,CarImp,Other,4,0,0,84.41703046,0,17,23.64285383
215795,1,6700,60301,70543,CarImp,ProfExe,5,0,0,195.7808633,0,19,32.39759341
317399,0,6700,,30544,DebtCon,Other,2,0,0,283.8972313,0,14,24.12045156
180638,0,6700,49367,59609,CarImp,Other,6,0,0,99.30370078,0,17,25.23136638
329256,0,6700,58741,68225,DebtCon,ProfExe,9,0,3,173.5744163,1,31,23.58701323
270694,1,6700,27510,42495,DebtCon,Other,2,0,2,171.5264892,3,27,41.42859751
780672,1,6700,,81239,CarImp,Other,19,,,,,,40.8949317
148795,0,6700,69773,83014,CarImp,Other,0,1,0,263.1734343,0,5,37.70699649
200111,0,6700,51855,58084,CarImp,Office,21,0,0,193.7547457,0,19,19.5495717
658285,0,6700,48430,64358,CarImp,Other,0,1,,108.3517475,,13,38.89419475
959528,0,6700,29662,36195,CarImp,Office,1,0,0,112.1370807,1,30,38.52863281
339064,0,6700,66587,70710,DebtCon,ProfExe,9,1,0,43.92338263,1,24,39.73857626
584472,1,6700,,20631,CarImp,Mgr,4,0,0,174.7218341,1,8,62.24645112
926965,0,6700,54161,59714,CarImp,Office,20,0,0,209.2063004,0,20,20.20351771
67628,0,6700,134616,155034,CarImp,ProfExe,13,1,0,215.4224064,0,19,19.49387198
849552,0,6800,136951,160306,CarImp,ProfExe,11,0,0,219.7356734,1,18,20.8850935
521940,0,6800,138691,160063,CarImp,ProfExe,12,0,0,208.420843,0,19,19.33336736
135266,0,6800,49809,65074,DebtCon,Mgr,7,,4,116.6327333,3,10,39.21502891
763302,0,6800,78292,86959,DebtCon,,3,,,,,,18.92721164
695743,0,6800,139578,154602,CarImp,ProfExe,12,0,0,201.9608343,0,18,22.32582879
118590,0,6800,57439,74816,CarImp,Mgr,2,0,2,126.3032351,0,22,27.11865353
577311,0,6800,76074,88178,CarImp,Other,22,0,0,341.4650556,0,46,27.52324614
203224,1,6800,31000,42000,DebtCon,Mgr,3.5,1,0,106.2666667,2,26,
452829,0,6800,45150,57150,DebtCon,Office,4,0,1,94.33333333,3,12,
484594,0,6800,56155,57912,CarImp,Office,21,0,0,206.3063213,0,20,21.79851308
371569,1,6800,,27410,CarImp,Mgr,6,1,0,2.033333333,1,5,
575173,0,6800,178559,247611,DebtCon,Sales,,0,0,127.234141,0,22,42.08390168
595426,0,6800,,72310,CarImp,Office,1,0,0,48.81883648,0,3,40.78739323
107167,0,6800,71666,99913,CarImp,Other,0,0,1,196.4649989,0,31,35.76160473
392819,0,6800,75964,88754,DebtCon,Mgr,19,0,1,298.7004821,0,23,39.10750164
25420,0,6900,75880,113612,DebtCon,Office,1,0,0,230.8055881,1,38,17.96588344
472937,0,6900,70717,87466,CarImp,Other,2,0,0,112.5890607,0,15,41.4280899
638804,0,6900,53776,51952,CarImp,Other,5,0,0,87.90011834,0,17,22.28699748
839583,1,6900,53328,58088,DebtCon,Sales,2,0,0,101.5319079,0,21,35.76405836
669388,1,6900,5816,,CarImp,Mgr,23,0,2,67.8,1,18,
334832,1,6900,57257,63752,DebtCon,Other,10,2,0,138.234778,0,22,38.37246088
82807,1,6900,37055,83000,CarImp,Sales,1,0,0,122.2666667,2,43,
492210,0,6900,97662,110046,CarImp,Office,24,0,0,111.1233973,0,11,37.25315085
701649,0,6900,49000,68280,DebtCon,Other,1,0,0,61.9,8,22,
418681,0,6900,,57067,,,,,,,,,14.37098595
624931,0,6900,50387,68443,DebtCon,Mgr,7,,3,105.827329,2,10,40.71766885
789854,0,6900,49932,66042,CarImp,Office,20,0,0,204.4845828,0,19,21.85549413
290836,0,6900,51384,84689,DebtCon,,4,0,0,224.2470369,3,29,30.52615072
300474,0,6900,,36191,CarImp,Other,,,,311.8698993,,12,30.79062077
550437,0,7000,98779,124827,CarImp,Other,9,,,421.541928,1,49,40.82887293
190044,0,7000,73873,111781,DebtCon,Office,0,0,0,231.7999135,0,38,19.27357946
262370,0,7000,74795,99149,CarImp,Other,1,0,1,175.5714428,0,32,34.44966467
422499,0,7000,,47462,CarImp,Other,,,,102.6573271,,9,36.09407143
336963,0,7000,78284,98214,CarImp,Other,0,0,1,171.8383862,0,31,36.24796303
963534,0,7000,58128,93740,CarImp,ProfExe,5,0,0,213.3630277,2,24,34.47530193
822503,0,7000,81335,81018,CarImp,Other,22,0,0,341.610576,1,47,27.76729977
808170,0,7000,52287,87972,CarImp,ProfExe,7,0,0,211.2844132,1,24,33.46140225
575184,0,7000,58339,72432,CarImp,Mgr,10,,1,197.3383979,0,24,39.84308734
602471,0,7000,46238,66842,DebtCon,Office,4,0,0,90.38040908,3,11,36.30952679
25892,1,7000,142251,157250,CarImp,Other,5,0,0,87.83333333,4,21,
928084,1,7000,19894,32500,DebtCon,Other,4,0,0,134.7,1,16,
323333,1,7000,27290,63500,CarImp,Office,6,,,,,,
652343,1,7000,18000,46520,CarImp,Office,17,0,1,183.1,0,23,
209919,1,7000,66000,86300,DebtCon,Other,3,1,1,242.4333333,0,8,
754060,1,7000,46000,66660,DebtCon,Office,1,0,1,138.2333333,0,9,
344068,0,7000,120000,175450,DebtCon,Other,8,0,0,219.1666667,1,20,
131854,0,7000,58843,75300,CarImp,Other,1.5,0,0,103.6666667,0,7,
614698,0,7000,7000,31200,DebtCon,Other,5,0,0,265.0666667,0,12,
513872,0,7000,29000,49000,DebtCon,Other,11,0,0,234.4,1,32,
110963,0,7000,5768,26600,,,,,,,,,
590364,0,7000,56636,76353,CarImp,Other,15,0,0,229.3,1,36,
564997,0,7000,55000,63000,CarImp,Other,5,0,0,84.73333333,3,20,
304326,0,7000,46225,59000,DebtCon,Other,16,0,4,219.1333333,0,37,
978598,1,7000,53194,81150,CarImp,ProfExe,14,7,0,183.6333333,2,28,
63087,1,7000,83000,97635,CarImp,Other,5.6,3,0,141,0,10,
774744,1,7000,138841,160000,DebtCon,Mgr,11,8,0,86.2,2,36,
663782,1,7000,38800,53500,CarImp,ProfExe,15,0,0,96.36666667,0,18,
839002,1,7000,25000,49840,DebtCon,Office,0.6,0,0,139,0,13,
123534,1,7000,18000,25000,DebtCon,Other,6.5,1,0,205.9666667,1,19,
906596,1,7000,74500,81600,CarImp,ProfExe,2,2,0,340.9,0,29,
461377,1,7000,64300,119500,CarImp,Other,1,1,0,54.83333333,0,8,
398584,0,7000,64255,68389,CarImp,Other,4,0,0,80.15243091,2,19,40.56186054
30112,1,7000,,96783,CarImp,Other,20,,,,,,40.73031534
248170,0,7000,129959,161301,CarImp,ProfExe,11,0,0,209.9862995,0,18,21.91795226
255756,0,7000,58114,93391,CarImp,ProfExe,6,0,0,200.0777551,1,24,31.73651179
113481,0,7000,16047,67750,CarImp,Office,21,0,0,315.3214527,0,12,38.6936558
531377,1,7100,39000,55000,,Other,12,0,1,192.7666667,2,31,
920456,1,7100,54000,74800,DebtCon,Mgr,7.5,1,1,71,4,18,
35366,0,7100,,74753,CarImp,Office,2,0,0,48.85464465,0,4,41.3025469
649413,0,7100,98490,114457,CarImp,Office,23,0,0,116.1000871,0,11,35.60189425
391619,0,7100,54700,68500,DebtCon,,19,0,0,155.2,1,12,
55047,0,7100,,40185,CarImp,Other,3,0,0,272.9226847,1,25,41.91689953
264799,0,7100,25896,33580,DebtCon,Other,1,0,0,29.85636517,9,7,28.27147416
149264,0,7100,120176,180104,DebtCon,Other,8,0,0,221.6073242,0,18,32.67435897
589672,0,7100,58639,72412,DebtCon,ProfExe,14,0,0,120.0334645,0,20,43.67874666
517819,0,7100,57863,70969,DebtCon,Other,0,0,0,65.87204481,7,21,26.82949019
827859,0,7100,64850,76985,CarImp,Other,0,0,0,108.2171898,0,7,36.33755756
11980,0,7100,53273,54378,CarImp,Other,5,0,0,84.83724997,0,17,22.86119965
598395,1,7200,54600,65000,DebtCon,Other,14,2,1,98.43333333,11,9,
876093,0,7200,62329,78007,DebtCon,ProfExe,8,0,0,55.35880309,1,23,38.64027711
720949,0,7200,57912,84806,CarImp,Other,15,0,0,241.5142498,0,35,35.06267565
607138,0,7200,98691,115750,CarImp,Office,22,0,0,118.0001423,0,11,37.72035861
737507,0,7200,79946,113807,DebtCon,Office,1,0,0,238.458825,0,37,18.61728869
779755,0,7200,36264,48240,DebtCon,Other,15,0,0,82.16666667,0,12,
659809,1,7200,46000,67000,DebtCon,Other,24,0,0,142,1,14,
350465,1,7200,43705,50000,DebtCon,Other,9,0,2,235.3666667,6,16,
222040,0,7200,,38061,CarImp,Other,,,,299.7527261,,12,31.88003318
501677,1,7200,15637,39660,CarImp,Self,6,0,1,354.2397634,3,42,33.62413345
228254,0,7200,,74610,CarImp,Office,1,0,0,40.18213482,0,3,37.94125377
160689,0,7200,71667,117325,DebtCon,Office,0,0,1,241.0560781,1,38,18.51055133
144974,1,7200,,76723,CarImp,Other,10,0,0,70.19389019,0,11,41.25070626
335145,0,7200,71509,86484,DebtCon,,4,,,,,,20.09904978
239181,0,7200,22832,31666,DebtCon,Other,0,0,0,38.00326685,9,7,28.29568112
635110,1,7300,58671,87975,CarImp,Mgr,3,0,0,74.06666667,1,16,
538096,1,7300,60890,75785,DebtCon,Other,6,0,1,45.96666667,0,13,
640533,1,7300,28500,42050,CarImp,Other,3,,,,,,
973120,1,7300,60971.32,77375,DebtCon,Other,2,,,,,,
655857,0,7300,131000,197500,DebtCon,ProfExe,1.5,0,0,68.03333333,2,23,
279206,0,7300,55456,86766,CarImp,ProfExe,6,0,0,240.0567715,2,23,31.7246985
550458,0,7300,60973,79443,CarImp,Other,14,0,0,239.6202976,1,36,36.72713636
389295,0,7300,93428,118184,CarImp,Other,10,,,411.9520505,1,50,40.39647435
941528,0,7300,49064,64225,DebtCon,Mgr,6,,4,106.3759993,1,10,40.05191523
302296,0,7300,139348,205981,DebtCon,ProfExe,1,0,0,60.42476076,2,22,36.81229063
190124,0,7400,32832,50798,DebtCon,Other,10,0,0,221.3384208,1,31,36.00942149
902986,0,7400,75311,89905,DebtCon,ProfExe,0,,,,,,27.20199961
234410,1,7400,2063,100448,CarImp,Other,,0,0,96.13333333,0,14,
229293,0,7400,,44651,CarImp,Other,2,0,0,271.9181691,0,25,42.9300431
675374,0,7400,138033,163162,CarImp,ProfExe,11,0,0,224.8470425,0,19,21.05757402
268753,0,7400,88288,119677,CarImp,ProfExe,5,0,0,194.37214,1,27,26.64608364
157077,0,7400,75547,93839,DebtCon,ProfExe,0,,,,,,28.16183185
625210,0,7400,48924,86612,DebtCon,,4,0,0,207.7684144,4,30,29.93791783
909878,0,7400,73985,114849,DebtCon,Office,0,0,0,238.5863034,1,38,18.42136986
132113,0,7400,,54138,CarImp,,1,0,0,,0,0,12.21967996
668161,0,7400,51974,59323,CarImp,Other,4,0,0,83.34671188,0,18,23.39763463
704195,0,7400,56596,72861,CarImp,Mgr,3,0,1,141.9621493,0,23,28.30024564
767465,1,7400,71576,89068,DebtCon,Sales,0,0,0,94.78223069,0,17,42.80342199
500196,0,7400,65032,83184,CarImp,Other,15,0,0,230.4202559,1,35,35.41511292
927147,0,7400,72739,91425,DebtCon,ProfExe,3.5,0,0,128.8333333,0,26,
873010,0,7400,82412,91326,DebtCon,Mgr,19,0,1,316.9470825,1,24,37.90875019
31246,1,7500,,51610,CarImp,ProfExe,4,0,3,158.2666667,2,18,
601256,0,7500,45864,57799,DebtCon,,7,,0,65.57119786,,16,33.86574535
786980,1,7500,57340,80000,DebtCon,ProfExe,4,0,5,86.23333333,3,14,
88168,0,7500,47518,60252,DebtCon,Other,16,0,3,220.6249839,0,37,26.71153647
464608,0,7500,63573,80601,CarImp,Other,4,0,0,111.4351899,0,14,41.77344662
55865,1,7500,32070,36811,DebtCon,Other,1,1,0,228.0360001,0,6,30.16221411
680407,0,7500,44744,60518,DebtCon,,6,,0,79.41122999,,16,34.39744173
568720,0,7500,,49804,,,,,,,,,12.39123504
27821,0,7500,72097,69408,CarImp,Sales,4,1,0,155.3919622,1,23,41.60098336
441808,0,7500,84479,104571,DebtCon,ProfExe,23,0,0,47.83285134,3,14,33.07501037
514514,0,7500,88056,104794,DebtCon,ProfExe,25,0,0,56.75011314,2,14,30.53890697
527243,0,7500,11358,36892,DebtCon,Other,5,0,0,286.9228238,0,11,23.06292573
888372,1,7500,59000,72000,CarImp,Office,5,0,3,295.8666667,0,19,
531796,1,7500,,,CarImp,Other,21,,,158.9,1,21,
25301,1,7500,35945,49750,CarImp,Other,3,0,0,122.0666667,0,23,
670706,1,7500,18400,29375,DebtCon,Other,6,1,0,147.1,0,9,
344940,1,7500,63500,86125,CarImp,Other,5,0,0,136.1,0,8,
400199,1,7500,33600,50125,DebtCon,Other,2,0,0,146.9333333,0,18,
844901,1,7500,57800,109600,DebtCon,Mgr,4,0,1,124.1333333,1,18,
133590,1,7500,,40150,CarImp,Other,5,0,0,,1,0,
857113,1,7500,80440,72920,CarImp,Mgr,8,0,1,201.5,0,24,
49371,1,7500,60000,87830,CarImp,Other,5,0,0,153.2666667,2,16,
105055,1,7500,126000,151380,CarImp,ProfExe,18,0,2,75.66666667,1,13,
342477,0,7500,40936,50900,DebtCon,,10,1,0,115.6,1,26,
466261,0,7500,,26850,CarImp,Office,20,0,0,185.6333333,1,16,
649055,0,7500,49100,85650,CarImp,Other,18,0,0,178.3346667,0,29,
619671,1,7500,,71799,CarImp,Mgr,4,0,3,177.5,0,22,
94524,1,7500,39600,42000,DebtCon,Self,1,0,0,47.7,1,15,
503695,1,7500,42077,91676,CarImp,Office,5.5,1,4,344.9,1,30,
814938,1,7500,42721,67000,DebtCon,Other,15,1,3,126.7666667,2,23,
375445,1,7500,,,CarImp,Other,20,,,157.3284228,0,20,
325703,1,7500,12115,35910,CarImp,Office,13,3,6,234.9007508,0,24,24.66227667
782473,0,7500,67778,83368,DebtCon,ProfExe,15,0,0,227.2920898,0,17,24.09177036
768720,0,7500,60192,76475,DebtCon,ProfExe,8,0,0,60.50362521,2,24,39.28051238
28376,0,7500,57213,92458,CarImp,Office,28,0,0,243.1571192,1,16,23.99235335
457575,1,7500,50000,80000,CarImp,Other,9,,5,299.5666667,2,18,
976300,0,7600,133475,203936,DebtCon,ProfExe,1,0,0,87.45287008,2,23,37.00596784
182657,0,7600,77518,83727,DebtCon,,4,,,,,,22.65514029
150642,0,7600,48829,62357,DebtCon,Office,3,0,1,92.94135782,2,12,35.67227361
799640,0,7600,58622,77726,CarImp,Other,15,0,0,249.6337607,2,36,34.88206644
93497,0,7600,,28593,CarImp,Office,20,0,0,180.1689373,0,16,35.58340317
144233,0,7600,49926,58588,DebtCon,,5,,1,64.66010695,,16,35.05189677
33688,0,7600,80900,99525,DebtCon,ProfExe,2,0,0,135.6401963,0,26,34.77708942
62136,0,7600,,40341,CarImp,Other,3,0,0,265.0204754,1,25,43.30010531
137443,0,7700,14776,32287,,,,,,,,,34.88046232
113687,0,7700,32243,36369,CarImp,ProfExe,12,0,0,180.4157867,0,13,21.72081838
887835,0,7700,53377,86018,CarImp,Other,16,0,0,187.1940112,0,28,24.21765848
30298,0,7700,56622,70136,DebtCon,Mgr,7,,4,120.7645092,1,11,38.13234577
178038,0,7700,35100,45000,DebtCon,Office,10,0,0,206.9666667,1,23,
459698,0,7700,,67350,,,,,,,,,
468336,0,7700,70451,81862,DebtCon,Sales,3,0,0,141.2686711,0,31,31.68194302
496023,0,7700,20887,26958,DebtCon,Other,0,0,0,17.4607499,10,6,30.23350474
665428,1,7700,14589,33100,DebtCon,Other,3,0,7,122.0666667,0,22,
82990,0,7700,76056,83643,CarImp,Other,22,0,0,353.1956285,0,47,28.54452887
379786,0,7700,,68131,CarImp,Office,1,0,0,56.60990629,0,3,40.49982044
279807,0,7700,51045,91068,CarImp,Other,20,0,0,179.2409356,0,28,27.23109397
358842,0,7800,44000,57500,DebtCon,Other,11,0,0,95.36666667,0,23,
909312,1,7800,,11702,CarImp,Other,0,0,0,44.62959157,2,7,21.27178537
356987,0,7800,58399,65945,DebtCon,Other,1,0,1,106.6313416,2,18,37.02476444
583858,0,7800,42802,52422,CarImp,Office,8,,,193.0814529,,18,26.49587929
766802,0,7800,58364,66688,DebtCon,Other,3,0,2,114.512158,3,18,37.92927387
511950,0,7800,64503,85608,CarImp,Other,12,0,0,235.4853772,0,35,34.42324885
428265,0,7800,69662,80498,CarImp,Other,4,0,0,100.428331,0,14,42.80734195
227089,0,7800,45391,61743,DebtCon,Other,12,0,0,105.0875938,0,22,36.70541274
722825,0,7800,48200,59000,DebtCon,Other,23,0,0,274.9666667,3,29,
701430,0,7800,55000,62800,CarImp,Other,6,0,0,123.0333333,0,34,
309645,0,7800,38506,50309,DebtCon,Other,11,0,0,231.0011955,0,32,35.90611585
349942,0,7800,55394,63567,DebtCon,Other,23,0,0,262.0143576,2,29,38.98393849
419767,0,7800,,30320,DebtCon,Other,2,0,0,295.1134207,0,13,23.24567301
556217,0,7800,109000,123500,DebtCon,Self,6,0,1,174.4666667,0,19,
29290,0,7800,53243,95065,CarImp,ProfExe,7,0,0,220.8024443,2,24,31.82762682
139846,1,7900,67222,75189,CarImp,Other,4,0,0,95.67687269,0,23,36.97971203
399992,0,7900,44682,57285,DebtCon,,7,1,0,110.0718569,1,25,25.40901671
822948,0,7900,44690,45841,DebtCon,Office,10,0,0,185.6215923,0,22,32.28572409
899832,1,7900,126919,166566,CarImp,Mgr,10,,,,,,
497916,0,7900,40827,55757,DebtCon,Other,14,0,0,87.60346244,0,11,31.8505639
47319,0,7900,,31602,CarImp,Office,20,0,0,192.1211081,0,15,35.58605153
696371,0,7900,,67081,CarImp,Office,1,0,0,59.08154143,0,4,41.07787822
801117,0,7900,,71519,CarImp,Office,0,0,0,55.87386021,0,4,38.37509129
825389,0,7900,77221,95316,DebtCon,ProfExe,4,0,0,116.3094934,0,25,35.42979658
494556,0,7900,,35422,CarImp,Office,19,0,0,184.3900292,0,15,37.83671487
245421,0,7900,42400,53000,DebtCon,Other,2,0,1,95.36666667,0,20,
192617,1,7900,55383,70020,DebtCon,Other,12,2,0,80.7789415,10,8,44.85897732
659640,0,7900,,37125,CarImp,Other,,,,285.1110151,,12,29.41354976
712189,0,7900,78532,122952,CarImp,Office,29,0,0,332.6450474,1,37,35.31155263
704118,0,7900,,75462,,,,,,,,,23.34502167
849310,0,7900,41935,53543,DebtCon,Office,8,0,0,203.54461,1,22,31.49168679
912673,0,8000,53000,65960,CarImp,Other,7.5,0,0,132.5666667,0,17,
839421,0,8000,49232,61221,DebtCon,Other,23,0,0,258.1945777,3,29,41.24661263
711222,0,8000,45557,56235,DebtCon,,7,,1,84.69113488,,16,36.50316075
528703,0,8000,61565,87624,DebtCon,ProfExe,14,0,0,203.9971364,0,17,23.56256501
591297,0,8000,82547,105361,DebtCon,ProfExe,24,0,0,52.59326412,2,13,32.16092259
907016,0,8000,70546,81272,DebtCon,Sales,4,0,0,119.066922,0,31,33.3615863
214929,0,8000,177683,251771,DebtCon,Sales,,0,0,138.5116009,0,22,39.73544882
930340,0,8000,75690,96517,DebtCon,ProfExe,1,,,,,,27.33615739
847818,1,8000,49685,81020,CarImp,Other,2,0,3,129.3624659,0,15,47.00097522
652031,1,8000,28000,41950,DebtCon,Office,2,0,0,103.4,1,20,
686309,1,8000,47823,63000,DebtCon,Other,5,0,0,53.66666667,2,18,
936713,1,8000,61000,90450,CarImp,Other,4,2,1,139.8666667,0,9,
441887,1,8000,58000,73750,DebtCon,Mgr,22,0,4,221.4333333,1,20,
662491,1,8000,33000,38500,CarImp,Other,2,0,0,,0,0,
252370,1,8000,33689.3,48000,DebtCon,Other,3,0,0,103.7333333,0,13,
403435,1,8000,47306,68350,CarImp,Other,9,0,0,82.63333333,0,20,
644209,0,8000,45000,56100,CarImp,Other,9.9,0,0,92.3,3,34,
30380,0,8000,69341,86900,DebtCon,Office,15,0,1,89.26666667,0,9,
109266,0,8000,70917,83500,DebtCon,Mgr,8,0,0,107.5,0,23,
94454,0,8000,,34226,CarImp,Other,,,1,75.36666667,1,10,
679989,0,8000,78720,86800,DebtCon,Other,0.1,4,0,,0,4,
921139,0,8000,38758,46466.26,CarImp,Mgr,21,1,1,229.3,1,18,
227817,0,8000,79200,116500,CarImp,Other,8,,,,,,
284281,0,8000,63700,79754,DebtCon,,3.8,0,0,208,0,16,
793182,0,8000,41000,54000,DebtCon,Mgr,4,0,0,189.7,1,22,
268055,0,8000,76600,96000,DebtCon,Mgr,2,0,0,73.03333333,2,24,
95635,0,8000,65000,93600,DebtCon,Other,16,,,140.0666667,4,16,
610553,0,8000,49000,60000,DebtCon,Mgr,11,0,0,107.5333333,1,19,
290575,1,8000,37871,,CarImp,ProfExe,15,6,2,179.6333333,0,30,
443306,1,8000,4500,,DebtCon,Other,1,3,2,102.4333333,6,15,
